,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1.40358124811e-05,1.38608624518e-05,1.32168881336e-05,1.12545646265e-05,1.65047936219e-05,1.57768685407e-05,1.28750233149e-05,1.22474089738e-05,1.29521132743e-05,2.14208428116e-05,1.03493329059e-05,9.09817037673e-06,1.22293273714e-05,1.54890939068e-05,1.70039963826e-05,1.60237557341e-05,1.45536351645e-05,1.45203130157e-05,1.0367598886e-05,1.39049870334e-05,3.04208576451e-05,2.47622286502e-05,2.50041582199e-05,2.69358929713e-05,2.79889709821e-05,1.93680572399e-05,1.14155301953e-05,1.36949282657e-05,1.96415912675e-05,2.58181605497e-05,2.68534621641e-05,4.57042292953e-05,4.19373715829e-05,2.64508158291e-05,1.93613105543e-05,1.67784868062e-05,3.62793236074e-05,3.31836655509e-05,3.6327831634e-05,5.16733352919e-05,5.46284849074e-05,2.84487242818e-05,2.40557667022e-05,2.69126873124e-05,3.46895541091e-05,4.42536811323e-05,4.26541285129e-05,6.16117860776e-05,6.58928520013e-05,4.33483814346e-05,3.50224673873e-05,3.37388445184e-05,4.25181633649e-05,5.61787956394e-05,5.58509618847e-05,5.9846091924e-05,5.79337901585e-05,3.78472182977e-05,0.0,0.0,0.0,3.97508874056e-05,5.14103104098e-05,5.15760004775e-05
1,1.24925653133e-05,1.14836450411e-05,9.75660570531e-06,1.13723320463e-05,1.25883096395e-05,1.38756326266e-05,1.36569824366e-05,1.20630935081e-05,1.21298546129e-05,1.29410023831e-05,1.05111797264e-05,1.18864624778e-05,1.31638622001e-05,1.33868319952e-05,1.31179546186e-05,1.26994695042e-05,1.78078111731e-05,1.86254028897e-05,1.10106724138e-05,1.45136877519e-05,1.43953766104e-05,1.67189545285e-05,2.00865111832e-05,2.11438929981e-05,2.86805905996e-05,2.77302578611e-05,1.65794565085e-05,1.76202244645e-05,1.90189781948e-05,2.72631814618e-05,4.35745037881e-05,3.96970337499e-05,3.46658044876e-05,3.58981810104e-05,1.71500439201e-05,1.85669360578e-05,2.475377511e-05,4.01307938425e-05,5.67600840929e-05,5.05038276504e-05,4.64594187587e-05,3.65242491751e-05,2.26837925116e-05,2.47184354495e-05,3.49347625843e-05,4.37613990695e-05,7.49889448204e-05,5.41168038795e-05,4.26272165019e-05,3.63670033974e-05,2.74455867785e-05,2.51079537812e-05,3.87845235789e-05,6.43314505474e-05,8.33712152497e-05,6.08466960837e-05,3.45331293627e-05,2.55385208636e-05,2.64826176918e-05,2.82725788233e-05,4.54494794189e-05,6.04720537869e-05,5.8896644638e-05,6.43463363581e-05
2,1.34246444877e-05,1.73552697268e-05,1.70303045541e-05,1.42348509057e-05,1.32689516771e-05,1.33252828581e-05,1.51943690814e-05,1.35610019776e-05,1.40392865613e-05,2.23806696702e-05,1.77478956565e-05,1.40013801897e-05,1.33167569485e-05,1.40892674194e-05,1.32966961965e-05,1.52674079683e-05,2.28526448788e-05,3.08918487324e-05,1.81354960425e-05,1.85920091999e-05,1.4751075152e-05,1.36313502148e-05,1.71470458958e-05,1.76095525696e-05,3.21868950871e-05,3.91171631071e-05,2.03027915055e-05,2.48539522055e-05,1.66819524862e-05,1.49722292161e-05,1.61899625956e-05,2.95646861428e-05,3.45320192372e-05,4.79138771227e-05,2.83045249709e-05,3.94571743511e-05,2.46023443351e-05,2.17410587977e-05,2.29086379705e-05,4.42652736127e-05,4.94181394314e-05,6.03334226068e-05,4.75553376944e-05,4.56602999002e-05,3.48107704947e-05,3.17115341571e-05,4.62602451718e-05,5.3660183034e-05,5.5761692794e-05,6.004918549e-05,5.64305389109e-05,5.26222939835e-05,5.04802232678e-05,4.93298313411e-05,5.0500280305e-05,4.90178214556e-05,5.76048914644e-05,5.37440634046e-05,4.22470939452e-05,0.0,4.44042170532e-05,4.39862882292e-05,5.08921891705e-05,4.33405005671e-05
3,1.45258551212e-05,1.58716805187e-05,1.7145542533e-05,1.21959023155e-05,1.55635277435e-05,1.70193620829e-05,1.66308835341e-05,2.16748521844e-05,1.89363076754e-05,1.54882329878e-05,1.55816449308e-05,1.16534717755e-05,1.07770754677e-05,1.80323357979e-05,1.58510102529e-05,2.17497664914e-05,2.20073892068e-05,1.66771394073e-05,1.31357626331e-05,1.25215324308e-05,1.32903183796e-05,2.4874542254e-05,1.7905606686e-05,3.18357512669e-05,3.47984092889e-05,2.61305202536e-05,1.5371295913e-05,1.96544938449e-05,2.21487873109e-05,3.18856203431e-05,3.04772841519e-05,4.1770282549e-05,4.78151373116e-05,4.3712553118e-05,2.37850628268e-05,2.20013764053e-05,3.3251991586e-05,3.65503367354e-05,3.38827506958e-05,5.51022315243e-05,6.22125559823e-05,5.11174082693e-05,3.23433178099e-05,2.82891389946e-05,3.89530687035e-05,4.20339012671e-05,3.76917804852e-05,5.87460182323e-05,7.45571305055e-05,6.01354272437e-05,3.59705996111e-05,3.35401312824e-05,3.67559128061e-05,3.42916741314e-05,4.64182885131e-05,5.54734911375e-05,5.60937382384e-05,6.00932863317e-05,3.26699927669e-05,0.0,0.0,3.02455377539e-05,3.74704721014e-05,4.9895201999e-05
4,2.5881488317e-05,1.71746941798e-05,1.86008039686e-05,1.74949453779e-05,1.96657899836e-05,1.76317205644e-05,1.54379460292e-05,1.98027860271e-05,3.13885060722e-05,2.26865822783e-05,2.13366547958e-05,1.56666769271e-05,1.68976718095e-05,1.97203806187e-05,1.79867219894e-05,2.24573045747e-05,3.89632396324e-05,2.94122418763e-05,2.17967136488e-05,1.63356879846e-05,1.85170120118e-05,1.7245010662e-05,1.87862117234e-05,2.08592373613e-05,4.9978919901e-05,3.18674876174e-05,2.70389101381e-05,1.79914523599e-05,1.95154338825e-05,1.79708676551e-05,2.31854541991e-05,2.97089643515e-05,5.36205239217e-05,3.39581322327e-05,4.37220524369e-05,2.38594762388e-05,3.01772551715e-05,2.72062757771e-05,2.67472816983e-05,3.95884549241e-05,5.91525350425e-05,3.20190406784e-05,4.95130353274e-05,3.43877118902e-05,3.42123991735e-05,3.37402843901e-05,3.28157357118e-05,6.49400967583e-05,5.99463245553e-05,4.27636259666e-05,5.15144779824e-05,3.92324801396e-05,3.97674612123e-05,3.15726594899e-05,3.85414209196e-05,5.92732481403e-05,5.58727190605e-05,4.3634363379e-05,4.86805815369e-05,3.55475581723e-05,4.30443006179e-05,2.70648429279e-05,3.75739196817e-05,6.07734172996e-05
5,2.47303855774e-05,1.53062959004e-05,1.42176316392e-05,1.65591110729e-05,1.53674005575e-05,1.58232452448e-05,1.35000172129e-05,1.42219642853e-05,3.83306631692e-05,1.59587362184e-05,1.83317092722e-05,1.45827975415e-05,1.31095295626e-05,1.39936781109e-05,1.50553258865e-05,2.24847286217e-05,4.90812209739e-05,1.90422864003e-05,1.62711975592e-05,1.48776564113e-05,1.30424324079e-05,1.59706397986e-05,1.54133461336e-05,3.32006537312e-05,6.60635228697e-05,2.97082508349e-05,2.01983831337e-05,1.52256346199e-05,1.52551949554e-05,1.71336341709e-05,2.05771503537e-05,4.70826203864e-05,7.69863191921e-05,4.62076711963e-05,1.97163499847e-05,1.59190779952e-05,1.42349935743e-05,1.95274819892e-05,2.43545081844e-05,6.41292568116e-05,7.85911754204e-05,5.69886629167e-05,3.80835701794e-05,2.58252951518e-05,1.59215670051e-05,2.61279273056e-05,3.04662109462e-05,7.43702622947e-05,6.41020233526e-05,5.95442987526e-05,4.59592780934e-05,3.44597732652e-05,2.69596967467e-05,3.16764523333e-05,4.86508016106e-05,8.51457803456e-05,5.11511953737e-05,5.63774686955e-05,5.12188702407e-05,4.33610944599e-05,3.48338496075e-05,4.51051663687e-05,5.5195967329e-05,6.30746062297e-05
6,1.4361777972e-05,1.59387456832e-05,1.831748521e-05,2.02259657398e-05,1.62959767754e-05,1.73706397806e-05,1.58035019331e-05,1.3758116202e-05,2.00193938995e-05,1.83340470368e-05,1.82928933594e-05,1.6801569024e-05,1.81734264905e-05,1.83075743035e-05,1.85904756113e-05,1.4486161539e-05,2.905735103e-05,2.35728150984e-05,2.03201284402e-05,1.93792964644e-05,2.15621747158e-05,2.26364827625e-05,1.93926234807e-05,2.12193545404e-05,3.26972352451e-05,1.89027510373e-05,2.40425968806e-05,2.4954681781e-05,2.46226501224e-05,2.97918073648e-05,2.03849725875e-05,2.9376787605e-05,4.26122013839e-05,2.34451100888e-05,2.80383095539e-05,3.41156028448e-05,2.71486405078e-05,3.1669962053e-05,2.27861977502e-05,3.65485305628e-05,6.0273667709e-05,2.96116817861e-05,4.23516430711e-05,4.33865324187e-05,3.24086180574e-05,4.31435250491e-05,3.49661249741e-05,5.36832594043e-05,7.6645418191e-05,4.82776724895e-05,3.99702053336e-05,4.35934925792e-05,3.67284663771e-05,4.08031743032e-05,4.69764195219e-05,5.95120774095e-05,7.39880802658e-05,4.95885173304e-05,4.05748316538e-05,4.42830861507e-05,3.61827328886e-05,4.86371995458e-05,4.9709742833e-05,7.80432424462e-05
7,1.53143657411e-05,1.20305496138e-05,1.47354396524e-05,9.72846291014e-06,1.03452900309e-05,1.24462561355e-05,2.09745742054e-05,1.60744799844e-05,1.70266426814e-05,1.2702071682e-05,1.11717907455e-05,1.13377495331e-05,1.04942190253e-05,1.31340869377e-05,3.28902894467e-05,2.08060162433e-05,2.59070037779e-05,1.46053215632e-05,1.31196469539e-05,1.18127286379e-05,1.06534405589e-05,1.54440867186e-05,4.47967789495e-05,3.43958345788e-05,5.86011508497e-05,3.30145034187e-05,1.5850154659e-05,1.31783377881e-05,1.32173273806e-05,1.83643760751e-05,3.04811494584e-05,5.18693139974e-05,7.17298929512e-05,3.94840401903e-05,1.58355393146e-05,1.74242507099e-05,1.81120492499e-05,2.57632263903e-05,3.37815260762e-05,5.1582472024e-05,7.60731700287e-05,5.011297182e-05,2.85353566453e-05,2.49807719817e-05,2.52021927474e-05,3.12291197241e-05,4.28069773644e-05,5.31234953723e-05,7.62225199892e-05,6.8183037724e-05,4.20052014068e-05,3.23321155881e-05,3.21246097405e-05,3.90718253039e-05,4.21090542083e-05,5.91049968053e-05,5.56001699354e-05,6.0248907985e-05,3.69670726847e-05,0.0,2.94849046529e-05,3.56923546931e-05,3.80942947638e-05,5.16506716058e-05
8,1.38721528282e-05,1.22919672876e-05,1.65015454329e-05,1.44270105186e-05,2.21710813626e-05,1.33446228576e-05,1.2911415124e-05,1.43828992291e-05,1.4111109119e-05,1.45391052252e-05,1.80683775171e-05,1.47776191431e-05,2.9158346968e-05,1.52981098116e-05,1.51519888425e-05,1.53933596209e-05,1.59702608964e-05,1.66177198817e-05,2.42220946695e-05,1.85031050386e-05,3.17147778155e-05,1.64231829523e-05,1.51895142858e-05,1.82948810054e-05,3.0604903016e-05,2.37223639874e-05,3.02667246259e-05,3.63364896336e-05,3.34623629183e-05,1.9676556817e-05,1.98604669167e-05,4.4784197351e-05,5.40423364137e-05,5.15118146005e-05,4.59908563468e-05,2.79552236227e-05,3.62697392929e-05,2.39872358039e-05,3.19546650053e-05,6.36309392457e-05,6.5919470969e-05,7.39025969479e-05,5.25684833556e-05,3.03167365159e-05,3.98277119409e-05,3.24789629834e-05,4.69784375526e-05,6.61868478813e-05,7.22917689616e-05,6.42939520142e-05,5.22285982496e-05,3.55941551836e-05,3.71889026342e-05,3.7358457089e-05,4.89745479701e-05,7.79562586724e-05,7.1638213043e-05,7.0244971276e-05,3.4075249456e-05,3.329355396e-05,3.54652578137e-05,5.60805322648e-05,6.5031666141e-05,8.19823418822e-05
9,1.41197834889e-05,1.34303098614e-05,1.21477549162e-05,1.15855279986e-05,1.66425855462e-05,1.55756426711e-05,1.55349505507e-05,1.26517822872e-05,1.56289645556e-05,1.43836587672e-05,1.72041689055e-05,1.39571100934e-05,1.68184587517e-05,1.70781596628e-05,2.1968491541e-05,1.32101030569e-05,2.36476141666e-05,2.04654340159e-05,1.6863012429e-05,1.58030437936e-05,2.00419545255e-05,2.30575039424e-05,1.96618279581e-05,2.34870263007e-05,4.5235352386e-05,2.83247277138e-05,2.10104995199e-05,2.08325699241e-05,2.43764473603e-05,2.97823273167e-05,2.18426308074e-05,3.63675602785e-05,4.14410395401e-05,3.06546313589e-05,3.23585528435e-05,2.47240423433e-05,3.12608617085e-05,3.20699513363e-05,4.06303705046e-05,4.11818590625e-05,5.46958868063e-05,4.04510846493e-05,4.55032977805e-05,2.9425201101e-05,3.01126958002e-05,2.88003543423e-05,5.41023400734e-05,5.20318974192e-05,6.06794965456e-05,5.32603190712e-05,5.22371192828e-05,3.30279919286e-05,2.94314939224e-05,3.1937558524e-05,5.35065781344e-05,6.11639844079e-05,6.18857596561e-05,5.15940487811e-05,4.52673307788e-05,2.25100125465e-05,2.69655321876e-05,3.16049266429e-05,5.00124066725e-05,6.47252457418e-05
10,1.42413047227e-05,1.34963780753e-05,1.31690487703e-05,1.36150900776e-05,1.39038199006e-05,1.46663758921e-05,1.68992057353e-05,1.51741617544e-05,1.5215345599e-05,1.46311085828e-05,1.58229764765e-05,1.49575122383e-05,1.9523728112e-05,1.56772633983e-05,3.02241263909e-05,1.50014043014e-05,1.94889189784e-05,1.5281650148e-05,1.57598814234e-05,2.1195386271e-05,2.35738850029e-05,1.63337935163e-05,4.58561662789e-05,1.89893309129e-05,2.61201177902e-05,1.99366275309e-05,2.27164488451e-05,2.51717804399e-05,2.34378585863e-05,2.12974262876e-05,5.98399339382e-05,3.01271617363e-05,4.0986889242e-05,3.61650584585e-05,4.16834914702e-05,2.58687941214e-05,2.53528214361e-05,2.99089538946e-05,6.02471534822e-05,4.56464710863e-05,7.29525466196e-05,5.10197465541e-05,5.55575583503e-05,3.16881502122e-05,2.6711661694e-05,3.99389709239e-05,6.02446467456e-05,6.40695089743e-05,7.654466436e-05,6.77826707472e-05,6.8304354477e-05,5.08636490322e-05,2.71507001681e-05,4.86923587954e-05,6.22413086608e-05,7.95095387703e-05,7.70215108774e-05,6.37740167842e-05,6.25880416525e-05,5.15582189124e-05,0.0,4.51505225005e-05,5.04762641471e-05,7.8604844309e-05
11,1.38739978549e-05,1.44273068714e-05,1.48831409825e-05,1.43877169065e-05,1.54823879123e-05,1.78362326792e-05,1.69137074712e-05,1.759655271e-05,1.47622877555e-05,1.51679084983e-05,1.59681162816e-05,1.84984116371e-05,1.62050539899e-05,1.92618778439e-05,1.98565001928e-05,2.42682898665e-05,1.89708991734e-05,1.7543824242e-05,1.69473833733e-05,2.28989325531e-05,1.91738012034e-05,2.32949835309e-05,2.49914009759e-05,3.29792296104e-05,2.42682663443e-05,1.92287714095e-05,1.90250401557e-05,2.26180915652e-05,2.11542077735e-05,3.14900252604e-05,2.93609714033e-05,3.99486035415e-05,3.92542328839e-05,2.72900492531e-05,2.73643622789e-05,2.64832130143e-05,2.60079110057e-05,3.51118507606e-05,3.40209523668e-05,5.21853711099e-05,5.76515976672e-05,3.62974445658e-05,3.83283554789e-05,2.65705812156e-05,3.22681710559e-05,3.54086256046e-05,3.95442130676e-05,5.84872612178e-05,6.05184371846e-05,3.7794374195e-05,3.38368580107e-05,2.95727213941e-05,2.28701283492e-05,3.79261056738e-05,4.23497627831e-05,5.50609193914e-05,5.54580270128e-05,3.64629305477e-05,4.14664348425e-05,3.14436462084e-05,2.7091402424e-05,3.26276548012e-05,4.63487987055e-05,4.95635295507e-05
12,1.40048042472e-05,1.4193083846e-05,1.87429861731e-05,1.30923902622e-05,1.72413380751e-05,1.57401502789e-05,1.65786214556e-05,1.32684973851e-05,1.69985379398e-05,1.64757987954e-05,2.21545673491e-05,1.62033162467e-05,1.80860392065e-05,1.7695651458e-05,2.1092756219e-05,1.37543542256e-05,1.77356471065e-05,1.69485785558e-05,2.73319821173e-05,2.28102861099e-05,2.16554638398e-05,2.08044053111e-05,2.59311744214e-05,1.47149977367e-05,2.68338198258e-05,2.56194665039e-05,3.05720006949e-05,2.94465742093e-05,2.62902169503e-05,2.17820937694e-05,2.81405659963e-05,1.954244094e-05,4.46509453778e-05,3.99079117188e-05,3.75887213501e-05,3.22895919155e-05,2.43027645943e-05,2.71754104213e-05,4.20279246996e-05,3.38512495414e-05,5.10628248532e-05,4.66566411894e-05,3.79646781383e-05,3.68861580471e-05,2.89701598533e-05,3.17983667278e-05,4.59634806163e-05,4.14878560921e-05,4.74521425601e-05,5.25270174948e-05,4.97745171659e-05,3.26400158251e-05,2.88392995054e-05,3.76577685343e-05,4.33452328241e-05,4.18969534663e-05,5.09225837177e-05,5.19430271365e-05,4.35604139801e-05,0.0,3.7415922703e-05,3.40649722606e-05,4.38697471858e-05,4.64366103621e-05
13,1.39664449886e-05,1.37582473611e-05,1.67932384851e-05,1.41465126094e-05,1.58169853606e-05,1.31332395621e-05,1.37649294127e-05,1.28486768254e-05,1.38826794271e-05,1.68308307542e-05,1.89869975286e-05,1.6278877617e-05,1.60401209683e-05,1.31943670273e-05,1.32074705338e-05,1.29384585971e-05,7.156900729e-05,2.55942299573e-05,2.55154424284e-05,1.84928683388e-05,2.40131095582e-05,1.47960701055e-05,1.44241692653e-05,1.83754769053e-05,2.60681686404e-05,3.71506957755e-05,3.09276172248e-05,2.12030355198e-05,2.35070219321e-05,1.57352296198e-05,2.67543778414e-05,3.83452079947e-05,3.83451616727e-05,4.07066752204e-05,3.08734514819e-05,2.47770026566e-05,2.74115265295e-05,2.15268776488e-05,3.51328562829e-05,4.7160640496e-05,4.05022295956e-05,4.79650986144e-05,2.75647041761e-05,2.43022084856e-05,2.8222200955e-05,3.68315438425e-05,4.33564578528e-05,4.62247627854e-05,5.17539810864e-05,4.62827784619e-05,2.517919646e-05,2.88347569752e-05,3.25674548971e-05,4.06191786491e-05,5.44965964515e-05,5.37208789056e-05,4.92630231639e-05,3.54784687185e-05,2.08231140148e-05,2.32607954279e-05,0.0,3.74810589237e-05,5.12879749327e-05,5.46695373641e-05
14,1.4487507081e-05,1.73264514774e-05,1.57410429688e-05,1.76100361137e-05,1.62155165344e-05,1.56134554023e-05,1.43660428758e-05,1.36124090778e-05,1.69320599308e-05,1.71866315408e-05,2.1187717093e-05,2.12266825863e-05,1.6866439503e-05,1.7217839e-05,1.60372451677e-05,1.52114653418e-05,1.67981326426e-05,1.91737166881e-05,2.46863274875e-05,2.36346951685e-05,1.64947529659e-05,2.06284598543e-05,1.53486667967e-05,1.64301900622e-05,2.77902872019e-05,2.79796315063e-05,2.90377299184e-05,2.83487770427e-05,1.77081653187e-05,2.76322378973e-05,1.62492356994e-05,2.11140072857e-05,4.87029919909e-05,4.00598646598e-05,3.33011148226e-05,3.03178128498e-05,2.17826492473e-05,3.07272603524e-05,2.00203630723e-05,4.15549262586e-05,6.09164431577e-05,4.984014885e-05,3.58316244679e-05,5.5486862459e-05,2.92335874063e-05,3.17052707719e-05,2.69950212649e-05,5.83619617929e-05,6.95971466743e-05,4.58146101497e-05,3.59196650057e-05,4.5699160083e-05,3.65599561345e-05,4.58132952287e-05,4.40792173887e-05,6.10244276437e-05,6.68986805259e-05,4.40920635955e-05,2.94855262764e-05,0.0,3.85219505121e-05,3.99657098995e-05,5.60305565237e-05,6.98761391472e-05
15,1.36102604267e-05,1.5771688064e-05,1.6946180379e-05,1.48856871471e-05,1.69657545238e-05,1.74723702854e-05,1.48741912829e-05,1.56706518062e-05,1.75085946834e-05,2.1648986223e-05,2.15830513229e-05,1.85328312102e-05,2.00860031495e-05,1.5656482984e-05,1.51380688804e-05,1.41803725101e-05,2.67232317773e-05,2.65773264596e-05,2.36575171397e-05,2.25857230958e-05,1.97165338794e-05,1.63700947869e-05,1.66763724014e-05,1.90395258044e-05,3.66381128681e-05,2.96127151129e-05,2.83712586467e-05,2.1464972366e-05,2.26390720763e-05,2.01911996892e-05,1.4434670169e-05,2.96027943338e-05,4.51185832314e-05,3.50640331746e-05,2.36833548384e-05,2.76332584096e-05,2.16330476523e-05,2.2398000373e-05,1.99432456761e-05,4.66177673001e-05,4.78229230184e-05,3.69380782968e-05,2.1903045592e-05,2.19709940275e-05,2.30576322292e-05,2.20288041615e-05,2.70175288149e-05,4.81176291468e-05,5.55445307482e-05,3.55693784948e-05,2.07177887882e-05,2.29389401059e-05,2.29819886243e-05,2.44941164653e-05,3.22987068471e-05,5.51042928273e-05,4.0608378446e-05,2.73564659173e-05,0.0,0.0,0.0,2.38497587986e-05,4.00034573945e-05,4.6916329196e-05
16,1.38965113946e-05,1.70596498941e-05,1.5949220906e-05,2.03865138074e-05,1.46209973408e-05,1.47302300539e-05,1.55274411777e-05,1.71597338134e-05,1.4465496712e-05,2.19661124238e-05,1.95183750502e-05,1.98035118084e-05,1.88018866048e-05,1.76987408724e-05,1.6708512349e-05,1.6974115689e-05,1.91240996552e-05,3.17124242682e-05,2.43651333471e-05,2.34232832422e-05,2.42484120522e-05,1.93227287231e-05,1.8942098399e-05,2.22870592603e-05,2.61894696415e-05,3.46685295804e-05,2.59965203023e-05,3.12789170603e-05,1.83441715406e-05,1.97318635844e-05,1.95982426377e-05,3.09830638279e-05,3.55467240172e-05,3.8563787673e-05,3.96179078636e-05,3.28269150448e-05,2.67046270536e-05,3.09158101614e-05,2.65076437259e-05,4.66479627843e-05,3.99498480102e-05,3.40329835016e-05,2.9243542671e-05,3.79775576861e-05,3.77463953732e-05,4.11962111461e-05,5.32142093356e-05,5.57257244761e-05,4.58371594299e-05,4.14919349122e-05,3.74912756106e-05,4.13135313738e-05,4.26834717964e-05,4.9536200204e-05,5.19244678352e-05,5.41285529942e-05,4.87158269693e-05,3.99015639603e-05,3.70957241703e-05,3.33166408198e-05,5.21235044954e-05,5.27473873469e-05,4.61840538735e-05,5.16231513324e-05
17,1.45700068289e-05,1.33414618768e-05,1.1547671199e-05,1.71006417987e-05,1.67262107623e-05,1.46806632536e-05,1.90710414475e-05,1.47804426687e-05,1.79317044091e-05,1.33943031121e-05,1.47464847707e-05,1.59995628565e-05,1.79883342593e-05,1.98562618992e-05,2.83907108765e-05,2.05297485661e-05,2.35562479289e-05,1.67439498435e-05,1.73697441592e-05,1.45165604897e-05,2.5892362557e-05,3.14708892354e-05,2.84067509166e-05,2.28134028591e-05,2.87780359325e-05,2.18985865547e-05,1.69785597835e-05,2.09939758097e-05,2.72655227923e-05,4.32678234606e-05,3.1735670587e-05,2.87884089265e-05,3.55987274023e-05,2.97580979296e-05,1.94137562172e-05,3.87703299721e-05,3.41932144907e-05,4.43897795036e-05,3.71445392455e-05,3.63236449267e-05,5.0067816671e-05,3.83595963962e-05,3.37211028515e-05,4.04663668572e-05,3.58369949057e-05,4.23285597397e-05,4.5821269634e-05,4.01624308101e-05,4.41977887445e-05,4.63055021237e-05,4.8994949264e-05,4.3371504325e-05,5.70026886485e-05,4.73505311409e-05,5.0995546041e-05,4.55175247824e-05,4.63147604201e-05,5.10012656564e-05,4.18449522191e-05,3.79403501272e-05,5.0974083136e-05,3.93532586533e-05,4.80680802771e-05,3.90512096818e-05
18,1.90387273825e-05,2.84716055914e-05,1.71420645073e-05,1.64409881909e-05,1.66013059278e-05,1.78823861186e-05,1.97483440165e-05,1.56440923075e-05,1.97053548452e-05,3.78010161232e-05,1.91474471689e-05,2.06230113051e-05,1.62599079739e-05,2.12836255595e-05,1.85730011087e-05,1.63123085985e-05,3.17343995738e-05,4.24194893318e-05,2.24808464757e-05,2.86214537795e-05,1.82849242804e-05,1.62635504171e-05,1.72926540984e-05,1.62821463189e-05,3.53116344205e-05,3.66462409326e-05,2.88421595688e-05,3.03066948173e-05,2.37848515884e-05,2.01310448428e-05,1.59197135349e-05,1.98366045576e-05,5.10787204975e-05,3.96866165858e-05,3.66541829605e-05,3.84409187204e-05,3.63022611136e-05,2.27751298831e-05,1.62575932309e-05,2.73068341162e-05,6.19882792427e-05,4.26377123027e-05,3.42167608293e-05,4.30232940808e-05,3.49792858551e-05,3.33358451583e-05,2.64730102073e-05,3.87622851665e-05,5.7307972233e-05,3.52845022714e-05,3.89504125445e-05,3.23872948467e-05,3.75659800647e-05,3.6233577213e-05,3.2709225527e-05,4.54578973603e-05,4.09212143865e-05,0.0,3.79986811592e-05,2.8114012302e-05,2.3679297688e-05,2.57682978205e-05,4.20018951927e-05,3.47592251893e-05
19,1.54271008639e-05,1.38585679346e-05,1.44715838455e-05,1.4820033307e-05,1.65574130562e-05,1.1606467986e-05,1.39472979259e-05,1.36403688824e-05,1.4066820251e-05,1.47047451054e-05,1.6028758483e-05,1.27309455226e-05,2.27161009105e-05,1.30855790375e-05,1.46732669158e-05,1.85428647736e-05,1.60559340386e-05,2.44555887409e-05,1.65575038661e-05,1.64547462427e-05,2.67852064834e-05,1.45522126182e-05,1.86740230079e-05,2.44835029445e-05,2.78424169646e-05,3.84361727989e-05,2.26279362639e-05,1.524647404e-05,3.0998742557e-05,1.59421647874e-05,2.22379697913e-05,2.90262547466e-05,4.11539207249e-05,5.36955744752e-05,3.14688712418e-05,2.17191966491e-05,3.4253739291e-05,1.97238691095e-05,2.7736150138e-05,3.12981612203e-05,5.62653696927e-05,5.6039967251e-05,4.25994821137e-05,3.03901414674e-05,3.94854730973e-05,2.38279146227e-05,3.25576544189e-05,4.06355380427e-05,7.20415501387e-05,5.43793623049e-05,5.48656755961e-05,3.8245032754e-05,2.81541885748e-05,3.27947505752e-05,3.39279137077e-05,5.32939134543e-05,5.6911549387e-05,6.62009180712e-05,4.37940813194e-05,3.67862305262e-05,2.25035046127e-05,2.59036891016e-05,0.0,5.29478746459e-05
